star_age  Teff  log_g  feh  Mag_bol  Flux_bol  Interp_rad  B  I  J  M  R  U  V
   4.910914E+07   1.146008E+04   2.472217E+00  -1.261988E+00    6.241387E+00   3.187463E-03   7.953627E-02  -4.715441E+00  -4.591329E+00  -4.515433E+00  -4.460542E+00  -4.621792E+00  -5.123569E+00  -4.637993E+00
   4.912899E+07   1.135629E+04   2.455955E+00  -1.261988E+00    6.237978E+00   3.197488E-03   7.985755E-02  -4.737275E+00  -4.619466E+00  -4.546048E+00  -4.494306E+00  -4.647365E+00  -5.133104E+00  -4.661973E+00
   4.914853E+07   1.124596E+04   2.438502E+00  -1.261988E+00    6.233364E+00   3.211104E-03   8.028509E-02  -4.761445E+00  -4.650514E+00  -4.579776E+00  -4.531461E+00  -4.675621E+00  -5.144029E+00  -4.688493E+00
   4.916760E+07   1.113049E+04   2.420088E+00  -1.261988E+00    6.227715E+00   3.227854E-03   8.097188E-02  -4.787583E+00  -4.684000E+00  -4.616121E+00  -4.571467E+00  -4.706110E+00  -5.155948E+00  -4.717137E+00
   4.918618E+07   1.100989E+04   2.400700E+00  -1.261988E+00    6.221165E+00   3.247387E-03   8.178549E-02  -4.815595E+00  -4.719859E+00  -4.655040E+00  -4.614302E+00  -4.738753E+00  -5.168654E+00  -4.747817E+00
   4.920418E+07   1.088403E+04   2.380299E+00  -1.261988E+00    6.213582E+00   3.270146E-03   8.290813E-02  -4.845474E+00  -4.758129E+00  -4.696574E+00  -4.660030E+00  -4.773576E+00  -5.182263E+00  -4.780546E+00
   4.922153E+07   1.075258E+04   2.358807E+00  -1.261988E+00    6.205451E+00   3.294730E-03   8.421302E-02  -4.877056E+00  -4.798649E+00  -4.740611E+00  -4.708554E+00  -4.810385E+00  -5.196088E+00  -4.815143E+00
   4.923814E+07   1.061507E+04   2.336116E+00  -1.261988E+00    6.196727E+00   3.321308E-03   8.587693E-02  -4.910400E+00  -4.841435E+00  -4.787185E+00  -4.759904E+00  -4.849188E+00  -5.210031E+00  -4.851645E+00
   4.925393E+07   1.047189E+04   2.312245E+00  -1.261988E+00    6.187364E+00   3.350073E-03   8.777723E-02  -4.945315E+00  -4.886314E+00  -4.836117E+00  -4.813905E+00  -4.889819E+00  -5.224063E+00  -4.889870E+00
   4.926884E+07   1.032313E+04   2.287176E+00  -1.261988E+00    6.179239E+00   3.375238E-03   9.004795E-02  -4.980630E+00  -4.932259E+00  -4.886503E+00  -4.869781E+00  -4.931091E+00  -5.235947E+00  -4.928630E+00
   4.928281E+07   1.016913E+04   2.260920E+00  -1.261988E+00    6.170098E+00   3.403773E-03   9.264876E-02  -5.017263E+00  -4.979869E+00  -4.938797E+00  -4.927772E+00  -4.973839E+00  -5.247957E+00  -4.968817E+00
   4.929582E+07   1.001010E+04   2.233474E+00  -1.261988E+00    6.163797E+00   3.423585E-03   9.205903E-02  -5.052979E+00  -5.027189E+00  -4.991307E+00  -4.986420E+00  -5.015836E+00  -5.255722E+00  -5.008195E+00
   4.930784E+07   9.845841E+03   2.204769E+00  -1.261988E+00    6.158803E+00   3.439370E-03   8.930773E-02  -5.088193E+00  -5.074414E+00  -5.044143E+00  -5.045676E+00  -5.057399E+00  -5.260605E+00  -5.047127E+00
   4.931886E+07   9.677346E+03   2.174912E+00  -1.261988E+00    6.155446E+00   3.450019E-03   8.672150E-02  -5.122241E+00  -5.120709E+00  -5.096460E+00  -5.104653E+00  -5.097771E+00  -5.262017E+00  -5.084905E+00
   4.933208E+07   9.442632E+03   2.132604E+00  -1.261988E+00    6.158567E+00   3.440118E-03   8.366173E-02  -5.162794E+00  -5.178490E+00  -5.163511E+00  -5.181429E+00  -5.146850E+00  -5.252342E+00  -5.130529E+00
   4.934795E+07   9.095994E+03   2.068460E+00  -1.261988E+00    6.217195E+00   3.259284E-03   8.053658E-02  -5.169850E+00  -5.209472E+00  -5.210470E+00  -5.243503E+00  -5.164229E+00  -5.173616E+00  -5.143680E+00
   4.936116E+07   8.735923E+03   1.999621E+00  -1.261988E+00    6.240088E+00   3.191279E-03   7.933790E-02  -5.206950E+00  -5.279197E+00  -5.299921E+00  -5.352867E+00  -5.217890E+00  -5.120755E+00  -5.190004E+00
   4.937181E+07   8.371143E+03   1.927484E+00  -1.261988E+00    6.240286E+00   3.190698E-03   8.069408E-02  -5.251465E+00  -5.369815E+00  -5.414509E+00  -5.492380E+00  -5.290187E+00  -5.079699E+00  -5.249677E+00
   4.938033E+07   8.004340E+03   1.852323E+00  -1.261988E+00    6.252238E+00   3.155766E-03   8.465669E-02  -5.261784E+00  -5.447171E+00  -5.521173E+00  -5.629195E+00  -5.345539E+00  -5.016169E+00  -5.283912E+00
   4.938715E+07   7.637410E+03   1.774296E+00  -1.261988E+00    6.261358E+00   3.129370E-03   9.131241E-02  -5.241458E+00  -5.523332E+00  -5.632913E+00  -5.776493E+00  -5.395955E+00  -4.947321E+00  -5.301289E+00
   4.939260E+07   7.270888E+03   1.693292E+00  -1.261988E+00    6.272855E+00   3.096408E-03   8.825573E-02  -5.182579E+00  -5.593367E+00  -5.744873E+00  -5.930262E+00  -5.436625E+00  -4.871151E+00  -5.296630E+00
   4.939696E+07   6.904912E+03   1.609061E+00  -1.261988E+00    6.286779E+00   3.056952E-03   8.230648E-02  -5.082907E+00  -5.661264E+00  -5.859025E+00  -6.091270E+00  -5.471984E+00  -4.790494E+00  -5.275835E+00
   4.940045E+07   6.541514E+03   1.521805E+00  -1.261988E+00    6.303282E+00   3.010836E-03   7.946207E-02  -4.953238E+00  -5.722886E+00  -5.971421E+00  -6.257214E+00  -5.497400E+00  -4.699953E+00  -5.238448E+00
   4.940324E+07   6.186576E+03   1.432812E+00  -1.261988E+00    6.323038E+00   2.956548E-03   8.047880E-02  -4.807931E+00  -5.773237E+00  -6.076412E+00  -6.423184E+00  -5.507199E+00  -4.587747E+00  -5.182733E+00
   4.940436E+07   6.030070E+03   1.391760E+00  -1.261988E+00    6.331604E+00   2.933313E-03   8.224026E-02  -4.736403E+00  -5.794191E+00  -6.122953E+00  -6.499307E+00  -5.508785E+00  -4.525778E+00  -5.154270E+00
   4.940546E+07   5.864802E+03   1.347843E+00  -1.261988E+00    6.342512E+00   2.903992E-03   8.500924E-02  -4.652514E+00  -5.813875E+00  -6.170541E+00  -6.580181E+00  -5.506909E+00  -4.445284E+00  -5.119743E+00
   4.940646E+07   5.701730E+03   1.303765E+00  -1.261988E+00    6.354813E+00   2.871276E-03   8.852012E-02  -4.560030E+00  -5.831000E+00  -6.216261E+00  -6.660331E+00  -5.501540E+00  -4.347430E+00  -5.080928E+00
   4.940732E+07   5.551148E+03   1.262361E+00  -1.261988E+00    6.367394E+00   2.838197E-03   9.249055E-02  -4.464758E+00  -5.844698E+00  -6.257329E+00  -6.734658E+00  -5.493266E+00  -4.236324E+00  -5.040639E+00
   4.940804E+07   5.418404E+03   1.225265E+00  -1.261988E+00    6.379829E+00   2.805876E-03   9.125382E-02  -4.370681E+00  -5.854591E+00  -6.292426E+00  -6.798949E+00  -5.482697E+00  -4.118126E+00  -5.000500E+00
   4.940833E+07   5.363320E+03   1.209564E+00  -1.261988E+00    6.384923E+00   2.792743E-03   8.976099E-02  -4.329187E+00  -5.858422E+00  -6.306974E+00  -6.825728E+00  -5.477711E+00  -4.062386E+00  -4.983002E+00
   4.940862E+07   5.307161E+03   1.193550E+00  -1.261988E+00    6.390583E+00   2.778221E-03   8.828576E-02  -4.284745E+00  -5.861602E+00  -6.321296E+00  -6.852421E+00  -5.471705E+00  -4.000901E+00  -4.963994E+00
   4.940896E+07   5.238497E+03   1.173932E+00  -1.261988E+00    6.398187E+00   2.758832E-03   8.662890E-02  -4.226929E+00  -5.864400E+00  -6.338130E+00  -6.883962E+00  -5.462982E+00  -3.919738E+00  -4.938771E+00
   4.940927E+07   5.177377E+03   1.156381E+00  -1.261988E+00    6.405345E+00   2.740703E-03   8.529390E-02  -4.172514E+00  -5.866122E+00  -6.352641E+00  -6.910902E+00  -5.454193E+00  -3.839759E+00  -4.914899E+00
   4.940953E+07   5.123898E+03   1.140989E+00  -1.261988E+00    6.411962E+00   2.724051E-03   8.424146E-02  -4.122708E+00  -5.866922E+00  -6.364836E+00  -6.933613E+00  -5.445606E+00  -3.762611E+00  -4.892927E+00
   4.940976E+07   5.078608E+03   1.127947E+00  -1.261988E+00    6.417917E+00   2.709152E-03   8.337915E-02  -4.078736E+00  -5.866912E+00  -6.374685E+00  -6.952291E+00  -5.437498E+00  -3.692444E+00  -4.873283E+00
   4.940995E+07   5.040932E+03   1.117101E+00  -1.261988E+00    6.423165E+00   2.696088E-03   8.272656E-02  -4.040764E+00  -5.866319E+00  -6.382483E+00  -6.967493E+00  -5.430055E+00  -3.631219E+00  -4.856049E+00
   4.941010E+07   5.010311E+03   1.108305E+00  -1.261988E+00    6.427691E+00   2.684871E-03   8.224142E-02  -4.008843E+00  -5.865348E+00  -6.388487E+00  -6.979619E+00  -5.423434E+00  -3.579967E+00  -4.841305E+00
   4.941023E+07   4.985831E+03   1.101296E+00  -1.261988E+00    6.431508E+00   2.675450E-03   8.188368E-02  -3.982623E+00  -5.864206E+00  -6.393029E+00  -6.989118E+00  -5.417725E+00  -3.538139E+00  -4.828994E+00
   4.941033E+07   4.966577E+03   1.095808E+00  -1.261988E+00    6.434627E+00   2.667775E-03   8.162161E-02  -3.961703E+00  -5.863076E+00  -6.396420E+00  -6.996341E+00  -5.412989E+00  -3.504207E+00  -4.819054E+00
   4.941041E+07   4.951420E+03   1.091506E+00  -1.261988E+00    6.437167E+00   2.661542E-03   8.142746E-02  -3.945044E+00  -5.862031E+00  -6.398965E+00  -7.001864E+00  -5.409096E+00  -3.476792E+00  -4.811059E+00
   4.941047E+07   4.939500E+03   1.088140E+00  -1.261988E+00    6.439228E+00   2.656494E-03   8.128249E-02  -3.931810E+00  -5.861101E+00  -6.400877E+00  -7.006100E+00  -5.405919E+00  -3.454787E+00  -4.804653E+00
   4.941052E+07   4.929991E+03   1.085458E+00  -1.261988E+00    6.440898E+00   2.652410E-03   8.117140E-02  -3.921180E+00  -5.860305E+00  -6.402362E+00  -7.009431E+00  -5.403327E+00  -3.436965E+00  -4.799479E+00
   4.941058E+07   4.918946E+03   1.082384E+00  -1.261988E+00    6.442958E+00   2.647383E-03   8.104894E-02  -3.908660E+00  -5.859230E+00  -6.403950E+00  -7.013158E+00  -5.400158E+00  -3.415885E+00  -4.793309E+00
   4.941066E+07   4.906095E+03   1.078853E+00  -1.261988E+00    6.445491E+00   2.641214E-03   8.091474E-02  -3.893883E+00  -5.857798E+00  -6.405638E+00  -7.017330E+00  -5.396284E+00  -3.390876E+00  -4.785935E+00
   4.941075E+07   4.891167E+03   1.074809E+00  -1.261988E+00    6.448614E+00   2.633629E-03   8.076966E-02  -3.876429E+00  -5.855897E+00  -6.407389E+00  -7.021972E+00  -5.391534E+00  -3.361177E+00  -4.777107E+00
   4.941085E+07   4.874412E+03   1.070364E+00  -1.261988E+00    6.452399E+00   2.624462E-03   8.062014E-02  -3.856409E+00  -5.853407E+00  -6.409036E+00  -7.026879E+00  -5.385828E+00  -3.326983E+00  -4.766806E+00
   4.941097E+07   4.856805E+03   1.065832E+00  -1.261988E+00    6.456779E+00   2.613898E-03   8.045518E-02  -3.834794E+00  -5.850302E+00  -6.410324E+00  -7.031626E+00  -5.379324E+00  -3.290019E+00  -4.755449E+00
   4.941111E+07   4.837072E+03   1.060976E+00  -1.261988E+00    6.462314E+00   2.600604E-03   8.029093E-02  -3.809705E+00  -5.846086E+00  -6.411090E+00  -7.036331E+00  -5.371271E+00  -3.247236E+00  -4.741924E+00
   4.941124E+07   4.819821E+03   1.056922E+00  -1.261988E+00    6.467696E+00   2.587745E-03   8.016397E-02  -3.787007E+00  -5.841765E+00  -6.411176E+00  -7.039935E+00  -5.363568E+00  -3.208690E+00  -4.729404E+00
   4.941137E+07   4.803850E+03   1.053389E+00  -1.261988E+00    6.473287E+00   2.574455E-03   8.006100E-02  -3.765191E+00  -5.837077E+00  -6.410613E+00  -7.042707E+00  -5.355728E+00  -3.171945E+00  -4.717073E+00
   4.941150E+07   4.788985E+03   1.050292E+00  -1.261988E+00    6.479017E+00   2.560903E-03   7.997675E-02  -3.744176E+00  -5.832117E+00  -6.409533E+00  -7.044813E+00  -5.347814E+00  -3.136846E+00  -4.704949E+00
   4.941163E+07   4.774999E+03   1.047560E+00  -1.261988E+00    6.484909E+00   2.547044E-03   7.990727E-02  -3.723732E+00  -5.826891E+00  -6.407992E+00  -7.046355E+00  -5.339788E+00  -3.103023E+00  -4.692935E+00
   4.941176E+07   4.761652E+03   1.045111E+00  -1.261988E+00    6.490973E+00   2.532859E-03   7.984904E-02  -3.703615E+00  -5.821408E+00  -6.406060E+00  -7.047449E+00  -5.331615E+00  -3.070052E+00  -4.680928E+00
   4.941189E+07   4.749166E+03   1.043017E+00  -1.261988E+00    6.497175E+00   2.518430E-03   7.980241E-02  -3.684115E+00  -5.815699E+00  -6.403703E+00  -7.048008E+00  -5.323374E+00  -3.038489E+00  -4.669075E+00
   4.941202E+07   4.737366E+03   1.041231E+00  -1.261988E+00    6.503549E+00   2.503688E-03   7.976515E-02  -3.665127E+00  -5.809727E+00  -6.400928E+00  -7.048049E+00  -5.315005E+00  -3.008045E+00  -4.657295E+00
   4.941214E+07   4.726135E+03   1.039680E+00  -1.261988E+00    6.510006E+00   2.488845E-03   7.973487E-02  -3.646688E+00  -5.803583E+00  -6.397855E+00  -7.047693E+00  -5.306583E+00  -2.978615E+00  -4.645642E+00
   4.941227E+07   4.715392E+03   1.038379E+00  -1.261988E+00    6.516654E+00   2.473652E-03   7.971121E-02  -3.628599E+00  -5.797169E+00  -6.394403E+00  -7.046876E+00  -5.297992E+00  -2.949949E+00  -4.633976E+00
   4.941239E+07   4.705373E+03   1.037380E+00  -1.261988E+00    6.523405E+00   2.458318E-03   7.969452E-02  -3.611202E+00  -5.790577E+00  -6.390597E+00  -7.045561E+00  -5.289372E+00  -2.922651E+00  -4.622504E+00
   4.941251E+07   4.695731E+03   1.036553E+00  -1.261988E+00    6.530256E+00   2.442854E-03   7.968195E-02  -3.594116E+00  -5.783828E+00  -6.386551E+00  -7.043942E+00  -5.280672E+00  -2.895987E+00  -4.611068E+00
   4.941264E+07   4.686844E+03   1.036018E+00  -1.261988E+00    6.537150E+00   2.427394E-03   7.967523E-02  -3.577810E+00  -5.776984E+00  -6.382215E+00  -7.041872E+00  -5.272030E+00  -2.870842E+00  -4.599916E+00
   4.941276E+07   4.678453E+03   1.035670E+00  -1.261988E+00    6.544062E+00   2.411988E-03   7.967224E-02  -3.562022E+00  -5.770078E+00  -6.377694E+00  -7.039517E+00  -5.263426E+00  -2.846687E+00  -4.588951E+00
   4.941288E+07   4.670650E+03   1.035525E+00  -1.261988E+00    6.550950E+00   2.396734E-03   7.967308E-02  -3.546893E+00  -5.763161E+00  -6.373008E+00  -7.036870E+00  -5.254930E+00  -2.823771E+00  -4.578267E+00
   4.941300E+07   4.663466E+03   1.035582E+00  -1.261988E+00    6.557776E+00   2.381714E-03   7.967755E-02  -3.532493E+00  -5.756279E+00  -6.368193E+00  -7.033952E+00  -5.246594E+00  -2.802204E+00  -4.567924E+00
   4.941312E+07   4.656739E+03   1.035781E+00  -1.261988E+00    6.564539E+00   2.366924E-03   7.968462E-02  -3.518647E+00  -5.749437E+00  -6.363296E+00  -7.030852E+00  -5.238390E+00  -2.781647E+00  -4.557846E+00
   4.941324E+07   4.650439E+03   1.036112E+00  -1.261988E+00    6.571243E+00   2.352354E-03   7.969412E-02  -3.505318E+00  -5.742638E+00  -6.358328E+00  -7.027583E+00  -5.230314E+00  -2.762033E+00  -4.548020E+00
   4.941336E+07   4.644313E+03   1.036500E+00  -1.261988E+00    6.577935E+00   2.337900E-03   7.970485E-02  -3.492183E+00  -5.735835E+00  -6.353313E+00  -7.024236E+00  -5.222268E+00  -2.742771E+00  -4.538275E+00
   4.941348E+07   4.638526E+03   1.036984E+00  -1.261988E+00    6.584556E+00   2.323687E-03   7.971742E-02  -3.479480E+00  -5.729091E+00  -6.348266E+00  -7.020780E+00  -5.214349E+00  -2.724278E+00  -4.528754E+00
   4.941360E+07   4.632956E+03   1.037540E+00  -1.261988E+00    6.591159E+00   2.309597E-03   7.973150E-02  -3.467024E+00  -5.722354E+00  -6.343168E+00  -7.017227E+00  -5.206479E+00  -2.706244E+00  -4.519344E+00
   4.941372E+07   4.627551E+03   1.038139E+00  -1.261988E+00    6.597721E+00   2.295682E-03   7.974662E-02  -3.454782E+00  -5.715648E+00  -6.338059E+00  -7.013630E+00  -5.198673E+00  -2.688576E+00  -4.510045E+00
   4.941384E+07   4.622219E+03   1.038744E+00  -1.261988E+00    6.604237E+00   2.281946E-03   7.975813E-02  -3.442654E+00  -5.708979E+00  -6.332971E+00  -7.010044E+00  -5.190915E+00  -2.671069E+00  -4.500813E+00
   4.941399E+07   4.616090E+03   1.039637E+00  -1.261988E+00    6.612226E+00   2.265216E-03   7.977144E-02  -3.428223E+00  -5.700794E+00  -6.326611E+00  -7.005429E+00  -5.181478E+00  -2.650473E+00  -4.489687E+00
   4.941416E+07   4.608911E+03   1.040784E+00  -1.261988E+00    6.621847E+00   2.245233E-03   7.978989E-02  -3.411049E+00  -5.690922E+00  -6.318886E+00  -6.999770E+00  -5.170137E+00  -2.626052E+00  -4.476367E+00
   4.941432E+07   4.602083E+03   1.041572E+00  -1.261988E+00    6.630249E+00   2.227923E-03   7.980198E-02  -3.395405E+00  -5.682274E+00  -6.312288E+00  -6.995147E+00  -5.160082E+00  -2.603385E+00  -4.464413E+00
   4.941449E+07   4.595492E+03   1.042244E+00  -1.261988E+00    6.638147E+00   2.211777E-03   7.981231E-02  -3.380483E+00  -5.674127E+00  -6.306127E+00  -6.990908E+00  -5.150570E+00  -2.581608E+00  -4.453060E+00
   4.941465E+07   4.589007E+03   1.042714E+00  -1.261988E+00    6.645451E+00   2.196946E-03   7.981886E-02  -3.366218E+00  -5.666569E+00  -6.300530E+00  -6.987213E+00  -5.141661E+00  -2.560500E+00  -4.442326E+00
   4.941481E+07   4.582579E+03   1.042945E+00  -1.261988E+00    6.652113E+00   2.183508E-03   7.982062E-02  -3.352600E+00  -5.659649E+00  -6.295562E+00  -6.984139E+00  -5.133395E+00  -2.539987E+00  -4.432234E+00
   4.941496E+07   4.576219E+03   1.042897E+00  -1.261988E+00    6.658020E+00   2.171661E-03   7.981665E-02  -3.339748E+00  -5.653484E+00  -6.291333E+00  -6.981793E+00  -5.125887E+00  -2.520188E+00  -4.422902E+00
   4.941512E+07   4.569781E+03   1.042505E+00  -1.261988E+00    6.663152E+00   2.161420E-03   7.980554E-02  -3.327507E+00  -5.648088E+00  -6.287904E+00  -6.980276E+00  -5.119122E+00  -2.500771E+00  -4.414268E+00
   4.941528E+07   4.563377E+03   1.041746E+00  -1.261988E+00    6.667343E+00   2.153093E-03   7.978704E-02  -3.316162E+00  -5.643635E+00  -6.285412E+00  -6.979691E+00  -5.113294E+00  -2.482133E+00  -4.406557E+00
   4.941543E+07   4.556916E+03   1.040553E+00  -1.261988E+00    6.670515E+00   2.146813E-03   7.976018E-02  -3.305675E+00  -5.640200E+00  -6.283962E+00  -6.980168E+00  -5.108460E+00  -2.464116E+00  -4.399795E+00
   4.941562E+07   4.549036E+03   1.038761E+00  -1.261988E+00    6.673553E+00   2.140813E-03   7.972211E-02  -3.293608E+00  -5.636836E+00  -6.283028E+00  -6.981596E+00  -5.103375E+00  -2.442687E+00  -4.392328E+00
   4.941585E+07   4.539728E+03   1.035845E+00  -1.261988E+00    6.675166E+00   2.137635E-03   7.966512E-02  -3.281127E+00  -5.634844E+00  -6.283917E+00  -6.985282E+00  -5.099323E+00  -2.418797E+00  -4.385405E+00
   4.941606E+07   4.530437E+03   1.031485E+00  -1.261988E+00    6.673172E+00   2.141564E-03   7.958949E-02  -3.271957E+00  -5.636486E+00  -6.288444E+00  -6.992588E+00  -5.098870E+00  -2.397687E+00  -4.381994E+00
   4.941628E+07   4.520622E+03   1.025686E+00  -1.261988E+00    6.668109E+00   2.151575E-03   7.950467E-02  -3.264913E+00  -5.641196E+00  -6.296213E+00  -7.003291E+00  -5.101329E+00  -2.377496E+00  -4.381239E+00
   4.941654E+07   4.508900E+03   1.017381E+00  -1.261988E+00    6.658649E+00   2.170403E-03   7.941364E-02  -3.259484E+00  -5.650258E+00  -6.308941E+00  -7.019529E+00  -5.107649E+00  -2.355629E+00  -4.383602E+00
   4.941685E+07   4.494259E+03   1.004870E+00  -1.261988E+00    6.641544E+00   2.204867E-03   7.934337E-02  -3.257299E+00  -5.666904E+00  -6.330188E+00  -7.045172E+00  -5.120791E+00  -2.331644E+00  -4.391610E+00
   4.941722E+07   4.475647E+03   9.859592E-01  -1.261988E+00    6.612333E+00   2.264993E-03   7.938870E-02  -3.261335E+00  -5.695486E+00  -6.364676E+00  -7.085311E+00  -5.144830E+00  -2.306750E+00  -4.408923E+00
   4.941766E+07   4.453271E+03   9.586252E-01  -1.261988E+00    6.565792E+00   2.364195E-03   7.977400E-02  -3.276708E+00  -5.741167E+00  -6.417559E+00  -7.145052E+00  -5.184926E+00  -2.285950E+00  -4.440648E+00
   4.941820E+07   4.427006E+03   9.223610E-01  -1.261988E+00    6.500825E+00   2.509979E-03   8.085779E-02  -3.304077E+00  -5.804895E+00  -6.489907E+00  -7.225571E+00  -5.241946E+00  -2.270080E+00  -4.487525E+00
   4.941884E+07   4.400005E+03   8.811664E-01  -1.261988E+00    6.424385E+00   2.693060E-03   8.284858E-02  -3.340665E+00  -5.879793E+00  -6.573858E+00  -7.318040E+00  -5.309764E+00  -2.261835E+00  -4.544547E+00
   4.941961E+07   4.376285E+03   8.432405E-01  -1.261988E+00    6.353014E+00   2.876036E-03   8.534885E-02  -3.376067E+00  -5.949565E+00  -6.651741E+00  -7.403544E+00  -5.373168E+00  -2.257721E+00  -4.598180E+00
   4.942054E+07   4.360453E+03   8.164724E-01  -1.261988E+00    6.301811E+00   3.014919E-03   8.744909E-02  -3.402545E+00  -5.999613E+00  -6.707277E+00  -7.464210E+00  -5.418870E+00  -2.257244E+00  -4.637150E+00
   4.942165E+07   4.352382E+03   8.028311E-01  -1.261988E+00    6.275742E+00   3.088185E-03   8.862436E-02  -3.415849E+00  -6.025053E+00  -6.735538E+00  -7.495117E+00  -5.442072E+00  -2.256685E+00  -4.656875E+00
   4.942298E+07   4.351340E+03   7.999980E-01  -1.261988E+00    6.269697E+00   3.105425E-03   8.887738E-02  -3.420024E+00  -6.031053E+00  -6.741900E+00  -7.501777E+00  -5.447762E+00  -2.258691E+00  -4.662048E+00
   4.942458E+07   4.354671E+03   8.039008E-01  -1.261988E+00    6.276136E+00   3.087065E-03   8.853061E-02  -3.418534E+00  -6.024939E+00  -6.734615E+00  -7.493323E+00  -5.442545E+00  -2.262350E+00  -4.658165E+00
   4.942650E+07   4.359564E+03   8.107558E-01  -1.261988E+00    6.288404E+00   3.052379E-03   8.793459E-02  -3.413726E+00  -6.013100E+00  -6.721063E+00  -7.478109E+00  -5.432037E+00  -2.265463E+00  -4.649678E+00
   4.942880E+07   4.365103E+03   8.182226E-01  -1.261988E+00    6.301565E+00   3.015602E-03   8.730552E-02  -3.408911E+00  -6.000424E+00  -6.706453E+00  -7.461616E+00  -5.420856E+00  -2.269485E+00  -4.640756E+00
   4.943156E+07   4.368019E+03   8.237645E-01  -1.261988E+00    6.312524E+00   2.985318E-03   8.685163E-02  -3.402641E+00  -5.989658E+00  -6.694677E+00  -7.448920E+00  -5.410903E+00  -2.268398E+00  -4.632085E+00
